Passage ID,English Text,Chinese Translation,gpt_response_parsing_failed
276819,"The table gives information about the length of time, in minutes, that each of  students took to travel to school on Monday.Write down the modal class interval.

",,
276823,"In fact,   fewer planes land in winter than in summer   fewer planes land at night than during the day.What does this tell you about Kim’s prediction?Tick one box. Her prediction is too low Her prediction is too high Her prediction could be too low or too highGive a reason for your answer.

",,
276835,"By drawing a suitable straight line on the grid, find estimates for the solutions of the equation Show your working clearly.Give your solutions correct to one decimal place.

",,
276839,"Show that      can be written as

",,
276841,"

",,
276847,"and  are regular hexagons each with centre . is an enlargement of , with centre  and scale factor 2The triangle  has an area of 5 cm2Calculate the area of the shaded region........................................................ cm2

",,
276848,"Simplify

",,
276849,"Expand and simplify

",,
276850,"Imran thinks that another tile in the shape of a regular polygon will fit exactly into angle .Is Imran correct?Show your reasoning.

",,
276851,"The length of a table is 110 cm to the nearest cmComplete the error interval..................cm ⩽ length < .................cm

",,
276855,"Here is a triangle.Leah tries to use the sine rule to work out the size of angle .Here are the first two lines of her working.What error has she made in this working?

",,
276865,"he length of a different pipe is 4 metres to the nearest metre.Olly says,“The total length of the two pipes is 11 metres to the nearest metre.”Give an example to show that he could be correct.

",,
276869,"On another map, Packer Street is 2.4cm long.Express the scale of this map in the form 1 : .1 : ..................

",,
276874,"Expand

",,
276878,"Write  in standard form.

",,
276884,"Find the value of Show your working clearly.

",,
276886,"Show that  can be rewritten as

",,
276900,"Here is a diagram of Jim's garden.Jim wants to cover his garden with grass seed to make a lawn.Grass seed is sold in bags.There is enough grass seed in each bag to cover 20 m2 of garden.Each bag of grass seed costs £4.99Work out the least cost of putting grass seed on Jim's garden.

",,
276901,"Simplify fully

",,
276911,#ERROR!,,
276915,"and    Work out Give your answer in its simplest form.

",,
276916,"Each person pays 30p to play the game once.The prize for a win is £1Karl thinks that the game will be played 100 times.Work out an estimate for how much money Karl will raise for charity.

",,
276918,"is inversely proportional to . is directly proportional to .Given that  and  when .find a formula for  in terms of .

",,
276920,"In the diagram,  is a right-angled triangle and  is a semicircular arc.In triangle The points  and  lie on  so that  is the diameter of the semicircular arc The radius of the semicircular arc is 3cm.Work out the length of Give your answer correct to 2 significant figures.

",,
276922,"On the grid, draw the cumulative frequency graph for this information.

",,
276928,"Use your graph to find an estimate for the number of people who took longer than minutes.

",,
276929,"Here is part of Gary's electricity bill.Work out how much Gary has to pay for the units of electricity he used.

",,
276940,"and  are regular hexagons each with centre . is an enlargement of , with centre  and scale factor 2Write the following vectors, in terms of and .Simplify your answers.

",,
276947,"Solve.Show your working.

",,
276948,"The incomplete histogram and table give some information about the distances some people travel to work.[2]

",,
276952,"Given that   and that find an expression for  in terms of .Give your expression as a single fraction in its simplest form.

",,
276953,"Expand and simplify

",,
276955,"Show that  is equal to

",,
276957,"where k is a constant.Which two statements are correct?Tick two boxes.

",,
276968,"Martha’s solution to the inequality  is shown on the number line.Is her solution correct?Explain your reasoning.

",,
276979,"By considering bounds, work out the value of  to a suitable degree of accuracy.You must show all your working and give a reason for your final answer.

",,
276989,"Simplify fully

",,
276993,"Write down the inequality represented by the number line.

",,
277000,"Here is a speed-time graph for a car journey.The journey took 100 seconds.The car travelled 1.75km in the 100 seconds.Work out the value of .

",,
277003,"Here is part of Gary's electricity bill.Work out how much Gary has to pay for the units of electricity he used.

",,
277010,"Draw the graph of

",,
277012,"and  are regular hexagons each with centre . is an enlargement of , with centre  and scale factor 2Write the following vectors, in terms of and .Simplify your answers.

",,
277026,"

",,
277028,"Without using your calculator, work out  .You must show all your working and give your answer as a mixed number in its simplest form.

",,
277031,"Which of these represents the shaded region?Circle your answer.

",,
277036,"Here is a sketch of the graph for one complete turn of the wheel. is the highest point on the graph.Work out the coordinates of .

",,
277037,"

",,
277040,"A shop has a sale.A microwave oven has a sale price of £90A combination oven has a sale price of £84Which of these ovens has the greater normal price?You must show all your working.

",,
277041,"Give one reason why your answer may be inaccurate.

",,
277045,"In the diagram AB is parallel to CD.AED and BEC are straight lines.Prove that triangle ABE is similar to triangle CDE.

",,
277047,"Express  as a single fraction.Give your answer in its simplest form.

",,
277051,"where k is a constant.Which two statements are correct?Tick two boxes.

",,
